,sentence,cluster,distance_from_cluster_center,cluster_average_distance_from_center,deviation_from_mean_dist_from_center,cluster_distance_std_from_center
273,"good morning, who do we vote on next?",11,2.6154318277285924,2.6346271547395683,0.019195327010975927,0.06510981355769535
274,sorry firstname!,37,19.76794326742008,19.8389847999226,0.07104153250251954,0.10570666192442092
275,hopefully firstname doesn't kill me.,53,0.999997667792325,0.9999977717577576,1.0396543259627578e-07,2.3375600518710038e-07
276,its all part of the game :),52,12.679423487421092,12.695539957913217,0.0161164704921255,0.09261368918169911
277,firstname lastname,23,1.8457288998726131,1.962241448632654,0.11651254876004091,0.12492026798941329
278,idk,36,0.9359337579749043,0.9458414473787204,0.009907689403816144,0.012199646172912618
279,good night firstname,93,40.726657609162196,40.689548484544986,0.03710912461720994,0.05203896464367442
280,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
281,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
282,who do we eliminate ?,68,7.736162219888034,7.824409845299352,0.08824762541131737,0.11708038000301893
283,hi!,8,0.9999976262077402,0.999997510901533,1.1530620724897744e-07,1.765725298009044e-07
284,lol,34,0.36184203529942616,0.4068941663281988,0.045052131028772646,0.11696843987195475
285,i vote for john,11,2.7255309918301123,2.6346271547395683,0.09090383709054395,0.06510981355769535
286,voting for firstname then,57,4.353786646442519,4.384021632424081,0.030234985981562268,0.08720352297895374
287,ok i too will vote that,12,14.161074355599348,14.141426684408504,0.019647671190844207,0.06588901518489934
288,hi,8,0.999997494902811,0.999997510901533,1.599872201385466e-08,1.765725298009044e-07
289,hi ,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
290,woo,22,2.6463211918831164,2.792625051548908,0.1463038596657915,0.11475557292545838
291,who's next? does anyone have any leads?,48,1.2116607924760416,1.2472438855734946,0.035583093097453,0.2494141482093307
292,since theres only two roles we sort of have to random lastname,46,6.678297916715484,6.554985844094832,0.12331207262065202,0.07892802030763756
293,idk firstname voted for firstname that's the only lead,71,0.6724358061062158,0.7447523425042673,0.07231653639805147,0.09356876727749143
294,"firstname did ""yesterday""",98,0.8834129077902947,0.8605426550854535,0.02287025270484122,0.016471891065239226
295,he could have voted for firstname to try to provide her cover,71,0.8904719249066864,0.7447523425042673,0.1457195824024191,0.09356876727749143
296,if shes the other maf,80,4.05506511211187,4.296601191462491,0.24153607935062116,0.11362343326074224
297,how about firstname since he voted for firstname,57,4.436524141716096,4.384021632424081,0.052502509292015276,0.08720352297895374
298,hmm,13,10.110213208016665,10.155813942738078,0.045600734721412906,0.06332899782991863
299,why did firstname lastname random voe firstname,51,0.9999107341888326,0.9999130636934231,2.3295045905591394e-06,6.687429383198461e-06
300,thats sus,22,2.773698401467902,2.792625051548908,0.018926650081005914,0.11475557292545838
301,well we have to make a decision.,76,0.9997404626777866,0.9997187662537166,2.1696424070016818e-05,6.185545168199347e-05
302,^,77,0.7485620060889977,0.7867987614941969,0.03823675540519922,0.109258978946696
303,no,92,0.33730664280813366,0.6766614866198202,0.3393548438116865,0.2962311700083855
304,he misttyped in the box at the start of day ,97,1.6232139717227767,1.599938102340671,0.023275869382105796,0.1153293567593152
305,we all could see it,70,0.923370002702305,0.8824358395546856,0.04093416314761933,0.030485003112308548
306,are we going for lastname?,23,2.0931385898550614,1.962241448632654,0.13089714122240736,0.12492026798941329
307,no,92,0.33730664280813366,0.6766614866198202,0.3393548438116865,0.2962311700083855
308,i couldnt ,28,10.815664925408608,10.725839781779905,0.08982514362870297,0.11842578169027054
309,firstname was trying to talk at night so he is mafia,14,5.939658660071516,5.962451794024361,0.022793133952844435,0.06878185089332184
310,yeah i agree,15,9.023867239900339,9.046157536489424,0.022290296589085656,0.12462998059354011
311,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
312,i'm going to vote for firstname,57,4.321854430043966,4.384021632424081,0.06216720238011497,0.08720352297895374
313,only the people who can sse firstname message is other mafia ,25,0.9911759082691466,0.9897311651733597,0.0014447430957869045,0.000856341231924151
314,no because no one said anything.,17,5.2148962321860415,5.390137070596092,0.17524083841005034,0.07334551230748236
315,i am a bystander though since i lead the firstname lastname.,72,0.9917777344115973,0.9925341568249711,0.000756422413373814,0.0007706691041675868
316,firstname was also the last to vote firstname.,71,0.6529705969897245,0.7447523425042673,0.09178174551454277,0.09356876727749143
317,i knew because i played mafia on epicmafia where that kind of slip happens all the time,47,0.8460395517482965,0.6663907601643864,0.17964879158391012,0.08073377964213072
318,100% firstname,53,0.999997574253938,0.9999977717577576,1.9750381963223873e-07,2.3375600518710038e-07
319,sure why not,31,2.0356435003981286,1.68462537176191,0.3510181286362186,0.1321382238159041
320,just trust,27,11.24227894393901,11.18416213148191,0.05811681245709899,0.0855468684014906
321,because theres no cop role youre gonna have to trust me,16,0.8267111879087571,0.8110822383074753,0.015628949601281805,0.0350383483298698
322,hmm,13,10.110213208016665,10.155813942738078,0.045600734721412906,0.06332899782991863
323,okay then,7,0.6837070026524833,0.34595400517246344,0.33775299748001986,0.2732986159199743
324,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
325,voting firstname,57,4.284926156594159,4.384021632424081,0.0990954758299214,0.08720352297895374
326,oh it's just me now,36,0.9567882035039026,0.9458414473787204,0.010946756125182144,0.012199646172912618
327,no,92,0.33730664280813366,0.6766614866198202,0.3393548438116865,0.2962311700083855
328,or did you know because you were the one talking to him at night,40,0.9889759886337524,0.9897263100237156,0.0007503213899632266,0.0018396536777035685
329,firstname was quick to vote,57,4.405704623514004,4.384021632424081,0.02168299108992322,0.08720352297895374
330,why?,63,6.965266989326842,7.0628472694018525,0.09758028007501007,0.13581627870395038
331,did the game break,67,0.998144870432622,0.9979666090711544,0.00017826136146759097,0.0003859492433240073
332,"hello, we should eliminate firstname",59,33.08638530631659,33.13409368185245,0.04770837553585494,0.06970708567874426
333,sounds good thats how i will vote,12,14.063862078767487,14.141426684408504,0.07756460564101708,0.06588901518489934
334,great,55,0.7310084662707464,0.9328362459290007,0.20182777965825427,0.12545048808376122
335,let's knock one out,50,12.426468429775458,12.361733751288014,0.06473467848744363,0.08639634534763625
336,lol we'll get you next,48,1.494676697871735,1.2472438855734946,0.24743281229824032,0.2494141482093307
337,ha ha firstname should have said that earlier,51,0.9999183709814543,0.9999130636934231,5.3072880311644255e-06,6.687429383198461e-06
338,i swear this timer moves slower than normal,61,0.8208312405161956,0.8486199102987573,0.02778866978256167,0.03075818388192046
339,vote out firstname,57,4.333179407370239,4.384021632424081,0.050842225053841616,0.08720352297895374
340,why yall want to eliminate me?,68,7.911431961482329,7.824409845299352,0.08702211618297717,0.11708038000301893
341,"lastname is mafia, eliminate her",25,0.9909997250960725,0.9897311651733597,0.0012685599227127975,0.000856341231924151
342,vote for firstname lastname,57,4.299587472762713,4.384021632424081,0.08443415966136758,0.08720352297895374
343,"i think we should hold off on firstname, and take someone else out",59,33.17390907669946,33.13409368185245,0.03981539484701102,0.06970708567874426
344,vote firstname in the daytime,57,4.495558316567346,4.384021632424081,0.11153668414326479,0.08720352297895374
345,i agree i will so luis,79,8.286272567142825,8.188325033528246,0.09794753361457964,0.13092426839597565
346,vote for firstname lastname,57,4.299587472762713,4.384021632424081,0.08443415966136758,0.08720352297895374
347,let's let firstname go home,53,0.9999975522684192,0.9999977717577576,2.1948933837112605e-07,2.3375600518710038e-07
348,i vote firstname,57,4.276407669098119,4.384021632424081,0.10761396332596185,0.08720352297895374
349,as you wish firstname!,53,0.9999976994209442,0.9999977717577576,7.233681342810883e-08,2.3375600518710038e-07
350,gonna miss u firstname ,93,40.72379422534435,40.689548484544986,0.03424574079936349,0.05203896464367442
351,i'm hit!,50,12.261263604173156,12.361733751288014,0.10047014711485858,0.08639634534763625
352,awww shucks,22,2.829279398359554,2.792625051548908,0.036654346810645944,0.11475557292545838
353,ty,45,1.6560480641604727,1.4938100838787516,0.1622379802817211,0.17078844096708007
354,kill me lol,35,8.6993083648517,8.801501089025187,0.1021927241734879,0.11080052756216897
355,kill firstname lastname b/c i gtg,59,33.26969658758824,33.13409368185245,0.13560290573579437,0.06970708567874426
356,ok how about firstname ,82,0.9998492638285272,0.999850210406959,9.465784317486126e-07,9.529730017608334e-06
357,sure,31,1.6182705579872478,1.68462537176191,0.06635481377466212,0.1321382238159041
358,hello!,26,12.080788373372162,12.138052606700654,0.05726423332849251,0.08624934014093313
359,hey guys,49,6.005822484144269,6.231880090641718,0.22605760649744955,0.14685737789169545
360,who are we going to eliminate next round? not this one. let's think in advance,94,0.8822366396755864,0.851036911743557,0.03119972793202941,0.020317052983470377
361,mr. firstname,3,0.7769053644661378,0.7445590811429962,0.0323462833231416,0.029393247624748563
362,hi!,8,0.9999976262077402,0.999997510901533,1.1530620724897744e-07,1.765725298009044e-07
363,no idea yet.,20,11.101465517577953,11.086123157436502,0.015342360141451294,0.1452214692343038
364,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
365,hey,73,1.7146920121417615,1.7733712344215644,0.058679222279802934,0.12061786710499356
366,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
367,y?,5,0.9648779874543241,0.9664023612777154,0.0015243738233913229,0.008483793331903746
368,should we wait to eliminate someone?,30,0.7343561361974836,0.8268573241750891,0.09250118797760543,0.04992921205946025
369,it's a lastname early to tell.,98,0.8656794746909868,0.8605426550854535,0.00513681960553336,0.016471891065239226
370,"hmm ok analyzing this conversation....i think firstname was a lastname to flippant in how she was like ""sucks to be firstname"" haha",51,0.99992241606126,0.9999130636934231,9.352367836834574e-06,6.687429383198461e-06
371,i'm slow,28,10.821075772577322,10.725839781779905,0.09523599079741629,0.11842578169027054
372,i'm going to vote firstname. she's so casual with life and death,57,4.635321001962139,4.384021632424081,0.2512993695380583,0.08720352297895374
373,it's a shot in the dark.,40,0.9891555182636936,0.9897263100237156,0.0005707917600219492,0.0018396536777035685
374,who do you think?,48,1.321313107845209,1.2472438855734946,0.07406922227171431,0.2494141482093307
375,right.,75,0.9990522966832085,0.9991416250715757,8.932838836717139e-05,0.00017998588292276248
376,whoever doesnt respond? lol,58,1.087198142378727,0.9268439887271519,0.16035415365157502,0.13259817901605783
377,mr. firstname is only mr. lol,51,0.9999129475822849,0.9999130636934231,1.1611113825971131e-07,6.687429383198461e-06
378,doing good so far.,81,13.699002510282781,13.71713601663788,0.018133506355098916,0.10960820310357455
379,haha yes,2,18.988817176712917,18.942110806865355,0.04670636984756271,0.17193686878325795
380,should we still go for mr. lastname?,1,0.949466169578286,0.9528044425537741,0.0033382729754880547,0.004265219544808686
381,who got 3eliminated?,97,1.5972693404189038,1.599938102340671,0.0026687619217671266,0.1153293567593152
382,i can't tell,70,0.8516274002070794,0.8824358395546856,0.030808439347606242,0.030485003112308548
383,yeah lastname,23,2.174444532251519,1.962241448632654,0.21220308361886508,0.12492026798941329
384,firstname,3,0.7189234777004523,0.7445590811429962,0.025635603442543897,0.029393247624748563
385,shot in the dark ,40,0.9873109667757012,0.9897263100237156,0.002415343248014401,0.0018396536777035685
386,firstname sounds good since shes mia lol,93,40.756823600793105,40.689548484544986,0.0672751162481191,0.05203896464367442
387,jk there she is,19,10.82482805804846,10.849164609842095,0.024336551793634698,0.05568512764916732
388,"you're a slow typer, maybe that means youre a mafiosa",9,10.83954180824443,10.630516015353173,0.2090257928912571,0.12419282113910995
389,"firstname hasnt replied in awhile, bye!",44,7.54420252659502,7.400020633194105,0.14418189340091558,0.0775465532851967
390,30 secs,61,0.8429295682408591,0.8486199102987573,0.005690342057898201,0.03075818388192046
391,damn!,50,12.273797054824156,12.361733751288014,0.08793669646385815,0.08639634534763625
392,hello!,26,12.080788373372162,12.138052606700654,0.05726423332849251,0.08624934014093313
393,i think we should eliminate firstname,59,33.0891153741022,33.13409368185245,0.0449783077502488,0.06970708567874426
394,i don't know lol...we are supposed to eliminate somebody,68,7.80388340453849,7.824409845299352,0.020526440760861853,0.11708038000301893
395,right?,42,0.7294442528023295,0.7288500485240419,0.0005942042782876022,0.08087317773406773
396,where is everybody getting this info?,97,1.7275707718771436,1.599938102340671,0.12763266953647268,0.1153293567593152
397,how do we vote?,84,12.105343736793017,12.21518679428197,0.10984305748895196,0.06166262861509279
398,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
399,wow,55,0.7761020492401725,0.9328362459290007,0.15673419668882826,0.12545048808376122
400,i doubt he's still watching,6,4.9801085188954985,4.901966107264757,0.07814241163074165,0.13134482395259425
401,he should be at the end game screen now.,6,5.032045185884055,4.901966107264757,0.13007907861929802,0.13134482395259425
402,what?,39,9.035316539958057,9.106968706428189,0.07165216647013217,0.14083432353647107
